essay_id,essay_set,score,rank,rank_group
15584,6,1.3187305699977454,0.8833333333333333,4
3304,2,-0.5367304491812894,0.17509727626459143,0
4015,2,0.7541493343443002,0.7726514730405781,3
2978,2,0.7541493343443002,0.5225125069483046,2
10520,4,0.6048137172613846,0.83399209486166,4
12697,5,0.6089029026883289,0.6886426592797784,3
12188,5,1.6389588908349382,0.884764542936288,4
1439,1,0.9565255884349272,0.8794167134043747,4
6507,3,1.4129746180432716,0.8314020857473928,4
93,1,1.6064818095399074,0.9147504206393718,4
10040,4,1.6684930551659671,0.9486166007905138,4
20929,8,-1.3818032999080425,0.058091286307053944,0
3648,2,2.04502911786989,0.9660922734852696,4
7705,3,-1.040540664394037,0.3742757821552723,1
21399,8,-2.077032100070541,0.019363762102351315,0
7079,3,1.4129746180432716,0.9044032444959443,4
4301,2,-0.5367304491812894,0.4113396331295164,2
14945,6,-0.74178594562373,0.13,0
20737,8,0.5300759005388281,0.5822959889349931,2
8958,4,-1.5225449585477806,0.009034443817052512,0
12562,5,-1.4512090736048893,0.08254847645429363,0
3650,2,0.7541493343443002,0.6859366314619233,3
13418,5,0.6089029026883289,0.8127423822714681,4
15377,6,-0.74178594562373,0.18722222222222223,0
18781,7,-0.8859651553178645,0.20140216698534097,1
6847,3,-1.040540664394037,0.2022016222479722,1
1087,1,1.6064818095399074,0.950084127874369,4
9602,4,-0.458865620643198,0.3246753246753247,1
15590,6,0.28847231218700775,0.5361111111111111,2
19177,7,-1.104051024268873,0.16252390057361377,0
431,1,1.6064818095399074,0.928771733034212,4
4637,2,-0.5367304491812894,0.490272373540856,2
12350,5,0.6089029026883289,0.6360110803324099,3
4356,2,-1.827610232706879,0.07837687604224569,0
4311,2,-0.5367304491812894,0.4130072262367982,2
3749,2,-0.5367304491812894,0.27959977765425237,1
13272,5,-0.4211530854582802,0.4692520775623269,2
6107,3,0.18621697682461744,0.40498261877172653,2
1401,1,0.9565255884349272,0.8743690409422322,4
1435,1,0.9565255884349272,0.878855860908581,4
6255,3,-1.040540664394037,0.07705677867902665,0
20716,8,-0.5127672997049195,0.2752420470262794,1
411,1,2.2564380306448877,0.981491867638811,4
9522,4,0.6048137172613846,0.6566911349520045,3
16623,6,1.3187305699977454,1.0,4
1613,1,0.306569367329947,0.7134043746494672,3
10354,4,0.6048137172613846,0.8063241106719368,4
15843,6,0.28847231218700775,0.6011111111111112,3
18277,7,0.4225500583881878,0.6494582536647546,3
15145,6,0.28847231218700775,0.4288888888888889,2
9725,4,-0.458865620643198,0.35064935064935066,1
4429,2,0.7541493343443002,0.8715953307392996,4
12508,5,-0.4211530854582802,0.3152354570637119,1
18941,7,0.6406359273391965,0.7335882727852135,3
14898,6,1.3187305699977454,0.8027777777777778,4
12456,5,-0.4211530854582802,0.30249307479224374,1
3543,2,-0.5367304491812894,0.23346303501945526,1
1771,1,-0.3433868537750332,0.5457094784071789,2
16419,6,1.3187305699977454,0.975,4
12479,5,1.6389588908349382,0.9113573407202216,4
13052,5,-0.4211530854582802,0.4265927977839335,2
15793,6,-1.772044203434468,0.07166666666666667,0
836,1,-0.3433868537750332,0.34324172742568704,1
19442,7,-0.013621679513829614,0.5162523900573613,2
7683,3,0.18621697682461744,0.7491309385863267,3
8908,4,-0.458865620643198,0.18407679277244496,0
15574,6,1.3187305699977454,0.8816666666666667,4
11924,5,-0.4211530854582802,0.1994459833795014,0
15918,6,1.3187305699977454,0.9172222222222223,4
3224,2,-0.5367304491812894,0.16175653140633686,0
15277,6,1.3187305699977454,0.8438888888888889,4
4273,2,-0.5367304491812894,0.40355753196220123,2
1373,1,-0.3433868537750332,0.46158160403813797,2
1426,1,0.9565255884349272,0.8782950084127874,4
20932,8,0.5300759005388281,0.6307053941908713,3
20793,8,0.8776903006200774,0.8326417704011065,4
7278,3,0.18621697682461744,0.6599073001158748,3
822,1,-0.3433868537750332,0.34099831744251263,1
3630,2,-0.5367304491812894,0.25236242356864924,1
9262,4,-1.5225449585477806,0.032185206098249576,0
10578,4,1.6684930551659671,0.9949181253529079,4
12625,5,-1.4512090736048893,0.09196675900277008,0
16613,6,0.28847231218700775,0.7922222222222223,3
15685,6,-0.74178594562373,0.22444444444444445,1
3498,2,0.7541493343443002,0.6448026681489717,3
9093,4,-0.458865620643198,0.22190852625635235,1
332,1,-0.3433868537750332,0.22546270330902973,1
3214,2,0.7541493343443002,0.5769872151195108,2
1290,1,-0.3433868537750332,0.44139091418956816,2
6284,3,1.4129746180432716,0.7977983777520278,3
4324,2,-0.5367304491812894,0.41745414118954977,2
9081,4,0.6048137172613846,0.5731225296442688,2
3514,2,0.7541493343443002,0.6481378543635353,3
6896,3,1.4129746180432716,0.8794901506373117,4
1094,1,-0.3433868537750332,0.39820527201346045,1
6607,3,0.18621697682461744,0.5196987253765932,2
74,1,-0.9933430748800134,0.09141895681435783,0
15243,6,0.28847231218700775,0.4488888888888889,2
19239,7,0.6406359273391965,0.7469725940089229,3
7483,3,0.18621697682461744,0.7033603707995365,3
7647,3,0.18621697682461744,0.7398609501738123,3
21446,8,-1.207996099867418,0.11341632088520055,0
18133,7,-0.6678792863668557,0.2332695984703633,1
292,1,1.6064818095399074,0.9237240605720696,4
6980,3,-1.040540664394037,0.2230590961761298,1
1293,1,-0.9933430748800134,0.1435782389231632,0
12198,5,-0.4211530854582802,0.2515235457063712,1
1535,1,-1.6432992959849935,0.08076275939427931,0
4365,2,0.7541493343443002,0.8538076709282935,4
1725,1,0.306569367329947,0.7285473920358946,3
6713,3,0.18621697682461744,0.5428736964078795,2
42,1,-0.3433868537750332,0.16993830622546272,0
6089,3,1.4129746180432716,0.7670915411355735,3
12573,5,0.6089029026883289,0.667590027700831,3
19168,7,-0.013621679513829614,0.49203314212874444,2
19032,7,-0.8859651553178645,0.20777565328234543,1
4644,2,-1.827610232706879,0.0906058921623124,0
7225,3,-1.040540664394037,0.2809965237543453,1
320,1,-0.3433868537750332,0.2226584408300617,1
3654,2,0.7541493343443002,0.688160088938299,3
21463,8,-2.077032100070541,0.02074688796680498,0
12333,5,-0.4211530854582802,0.2753462603878116,1
3754,2,-0.5367304491812894,0.28071150639244025,1
3020,2,0.7541493343443002,0.5314063368538077,2
12117,5,-0.4211530854582802,0.2332409972299169,1
9662,4,-0.458865620643198,0.33540372670807456,1
4212,2,0.7541493343443002,0.8215675375208449,4
18815,7,0.2044641894371791,0.5806246016571064,2
15995,6,0.28847231218700775,0.6427777777777778,3
13106,5,0.6089029026883289,0.7545706371191135,3
13354,5,0.6089029026883289,0.8022160664819945,4
9728,4,-1.5225449585477806,0.08413325804630152,0
12066,5,-2.4812650617514986,0.0016620498614958448,0
3431,2,-0.5367304491812894,0.2084491384102279,1
10017,4,-1.5225449585477806,0.10559006211180125,0
9736,4,-1.5225449585477806,0.08469791078486731,0
19267,7,0.4225500583881878,0.6896112173358827,3
16258,6,0.28847231218700775,0.7072222222222222,3
16091,6,0.28847231218700775,0.6655555555555556,3
16351,6,0.28847231218700775,0.7305555555555555,3
4097,2,-1.827610232706879,0.0622568093385214,0
9828,4,0.6048137172613846,0.7171089779785432,3
1352,1,-0.3433868537750332,0.4559730790802019,2
10049,4,-1.5225449585477806,0.10954263128176171,0
3025,2,-0.5367304491812894,0.10950528071150639,0
3986,2,-0.5367304491812894,0.3407448582545859,1
86,1,-0.3433868537750332,0.18003365114974762,0
10585,4,-1.5225449585477806,0.17052512704686618,0
9100,4,-0.458865620643198,0.22416713721061546,1
21334,8,-1.207996099867418,0.1078838174273859,0
6644,3,-1.040540664394037,0.15585168018539977,0
3362,2,0.7541493343443002,0.613674263479711,3
6496,3,-1.040540664394037,0.12166859791425261,0
12953,5,-1.4512090736048893,0.12409972299168975,0
1038,1,1.6064818095399074,0.9484015703869882,4
6445,3,1.4129746180432716,0.8227114716106605,4
18575,7,-0.23170754846483832,0.3652007648183556,1
3449,2,0.7541493343443002,0.6342412451361867,3
19328,7,-0.8859651553178645,0.2179732313575526,1
597,1,-0.3433868537750332,0.28771733034212005,1
12924,5,1.6389588908349382,0.9445983379501385,4
3118,2,-1.827610232706879,0.020011117287381877,0
12688,5,-0.4211530854582802,0.3523545706371191,1
12843,5,-0.4211530854582802,0.3828254847645429,1
4722,2,-1.827610232706879,0.09505280711506392,0
3583,2,-0.5367304491812894,0.24402445803224013,1
18772,7,0.2044641894371791,0.5780752071383046,2
21130,8,1.3991119007419512,0.9239280774550485,4
19457,7,-0.013621679513829614,0.5168897386870618,2
13527,5,-1.4512090736048893,0.1739612188365651,0
62,1,-0.3433868537750332,0.17498597868760515,0
16588,6,1.3187305699977454,0.9944444444444445,4
9778,4,-0.458865620643198,0.36307171089779783,1
18428,7,-0.449793417415847,0.3027405991077119,1
18835,7,1.2948935341922225,0.8865519439133206,4
21500,8,0.008654300416954357,0.5311203319502075,2
16149,6,1.3187305699977454,0.9477777777777778,4
16583,6,0.28847231218700775,0.7861111111111111,3
4350,2,0.7541493343443002,0.8515842134519177,4
16234,6,0.28847231218700775,0.6988888888888889,3
18977,7,0.6406359273391965,0.734225621414914,3
18046,7,-1.7583086311218992,0.04206500956022945,0
12668,5,-0.4211530854582802,0.3479224376731302,1
4742,2,0.7541493343443002,0.9471928849360756,4
9614,4,-0.458865620643198,0.3269339356295878,1
21501,8,-1.555610499948667,0.051175656984785614,0
21392,8,0.5300759005388281,0.7496542185338866,3
21069,8,0.8776903006200774,0.8409405255878285,4
901,1,-0.3433868537750332,0.3572630398205272,1
3252,2,0.7541493343443002,0.5858810450250139,2
20735,8,-2.946068100273664,0.004149377593360996,0
961,1,-0.3433868537750332,0.3690409422321929,1
11833,5,0.6089029026883289,0.542382271468144,2
4128,2,0.7541493343443002,0.8015564202334631,4
10515,4,0.6048137172613846,0.8328627893845285,4
1518,1,0.9565255884349272,0.8872686483454851,4
6845,3,1.4129746180432716,0.8748551564310545,4
468,1,-0.3433868537750332,0.2557487380818845,1
21573,8,-0.33896009966429486,0.38865836791147995,1
9686,4,-0.458865620643198,0.34217955957086393,1
21561,8,0.5300759005388281,0.7786998616874136,3
1484,1,0.306569367329947,0.6999439147504206,3
9879,4,-0.458865620643198,0.3845285149632976,1
15806,6,0.28847231218700775,0.5922222222222222,2
6655,3,1.4129746180432716,0.8464658169177288,4
871,1,0.9565255884349272,0.8227706113292205,4
6613,3,-1.040540664394037,0.14831981460023175,0
9758,4,-0.458865620643198,0.3585544889892716,1
15344,6,0.28847231218700775,0.4727777777777778,2
18580,7,1.2948935341922225,0.8814531548757171,4
9695,4,-1.5225449585477806,0.08130999435347261,0
15944,6,1.3187305699977454,0.92,4
12191,5,0.6089029026883289,0.6083102493074792,3
15317,6,-1.772044203434468,0.04833333333333333,0
20883,8,-0.16515289962367025,0.4066390041493776,2
10272,4,-0.458865620643198,0.4658385093167702,2
4054,2,-0.5367304491812894,0.3568649249583102,1
10423,4,-0.458865620643198,0.4946357989836251,2
20904,8,-1.207996099867418,0.08022130013831259,0
13341,5,0.6089029026883289,0.7988919667590028,3
7078,3,-1.040540664394037,0.2473928157589803,1
18120,7,0.4225500583881878,0.6411727214786488,3
545,1,-4.243124180404914,0.002243409983174425,0
13403,5,0.6089029026883289,0.8088642659279779,4
9582,4,-1.5225449585477806,0.06888763410502541,0
13244,5,-1.4512090736048893,0.1484764542936288,0
128,1,0.306569367329947,0.5591699383062254,2
13284,5,-0.4211530854582802,0.47202216066481995,2
4629,2,0.7541493343443002,0.9210672595886603,4
18721,7,-0.23170754846483832,0.3683875079668579,1
19048,7,-1.5402227621708906,0.09369024856596558,0
3722,2,2.04502911786989,0.9677598665925514,4
16559,6,-1.772044203434468,0.11333333333333333,0
9299,4,-0.458865620643198,0.269339356295878,1
12809,5,-0.4211530854582802,0.3767313019390582,1
16144,6,-0.74178594562373,0.2738888888888889,1
10310,4,-0.458865620643198,0.47261434217955955,2
9048,4,-1.5225449585477806,0.01693958215697346,0
19304,7,-1.3221368932198818,0.1325685149776928,0
1114,1,0.9565255884349272,0.8474481211441391,4
13008,5,0.6089029026883289,0.7407202216066482,3
6502,3,0.18621697682461744,0.49536500579374276,2
276,1,-0.3433868537750332,0.21648906337633203,1
9904,4,0.6048137172613846,0.7317899491812535,3
10076,4,-0.458865620643198,0.42913608130999437,2
19213,7,-0.8859651553178645,0.2154238368387508,1
9371,4,0.6048137172613846,0.6273291925465838,3
3941,2,-1.827610232706879,0.057809894385769875,0
6210,3,0.18621697682461744,0.4316338354577057,2
9710,4,0.6048137172613846,0.691699604743083,3
9715,4,1.6684930551659671,0.924901185770751,4
3092,2,-0.5367304491812894,0.12840466926070038,0
1494,1,0.9565255884349272,0.8850252383623107,4
3216,2,0.7541493343443002,0.5775430794886047,2
9512,4,-1.5225449585477806,0.060982495765104464,0
7104,3,-1.040540664394037,0.2549246813441483,1
4053,2,0.7541493343443002,0.7798777098387993,3
1277,1,-0.9933430748800134,0.142456533931576,0
21327,8,-0.6865744997455441,0.2641770401106501,1
1223,1,0.306569367329947,0.6702187324733595,3
9958,4,1.6684930551659671,0.9424054206662902,4
19231,7,-1.104051024268873,0.16443594646271512,0
6836,3,0.18621697682461744,0.5643105446118193,2
6076,3,0.18621697682461744,0.3986095017381228,1
9459,4,0.6048137172613846,0.6437041219649915,3
18116,7,0.8587217962902052,0.7673677501593371,3
1718,1,0.306569367329947,0.7263039820527202,3
18103,7,-1.104051024268873,0.14021669853409816,0
16594,6,-2.8023024612452057,0.02388888888888889,0
10437,4,-1.5225449585477806,0.1547148503670243,0
15087,6,0.28847231218700775,0.415,2
1498,1,-0.3433868537750332,0.482893998878295,2
12494,5,0.6089029026883289,0.657617728531856,3
9325,4,1.6684930551659671,0.8977978543195935,4
1121,1,-4.243124180404914,0.003925967470555244,0
16361,6,0.28847231218700775,0.7338888888888889,3
19090,7,0.2044641894371791,0.6035691523263225,3
3645,2,-0.5367304491812894,0.25680933852140075,1
21521,8,0.18246150045757897,0.5615491009681881,2
12540,5,-0.4211530854582802,0.3207756232686981,1
4008,2,-1.827610232706879,0.061145080600333516,0
10435,4,-0.458865620643198,0.4968944099378882,2
12796,5,-1.4512090736048893,0.11080332409972299,0
6827,3,0.18621697682461744,0.5625724217844728,2
7399,3,-1.040540664394037,0.3186558516801854,1
7215,3,0.18621697682461744,0.6465816917728853,3
546,1,-1.6432992959849935,0.0443073471676949,0
15996,6,-0.74178594562373,0.26,1
413,1,0.306569367329947,0.5872125630959057,2
4102,2,0.7541493343443002,0.7954419121734296,3
13189,5,0.6089029026883289,0.7695290858725762,3
9326,4,-0.458865620643198,0.2738565782044043,1
9348,4,-0.458865620643198,0.27780914737436474,1
18813,7,-1.3221368932198818,0.11918419375398343,0
9931,4,-0.458865620643198,0.3986448334274421,1
9835,4,-0.458865620643198,0.3749294184076793,1
7665,3,0.18621697682461744,0.7456546929316339,3
13377,5,-0.4211530854582802,0.49418282548476455,2
4678,2,-0.5367304491812894,0.500277932184547,2
6631,3,0.18621697682461744,0.5249130938586327,2
3059,2,-0.5367304491812894,0.11951083935519734,0
12045,5,-0.4211530854582802,0.2221606648199446,1
12574,5,1.6389588908349382,0.9207756232686981,4
3459,2,-0.5367304491812894,0.21456364647026124,1
9392,4,0.6048137172613846,0.6324110671936759,3
4303,2,0.7541493343443002,0.8438021122846026,4
13179,5,0.6089029026883289,0.7673130193905817,3
2981,2,0.7541493343443002,0.5230683713173986,2
3537,2,0.7541493343443002,0.6559199555308505,3
21006,8,-0.16515289962367025,0.42461964038727523,2
18190,7,-0.449793417415847,0.2912683237731039,1
21384,8,0.18246150045757897,0.5587828492392808,2
736,1,0.9565255884349272,0.8087492989343803,4
12981,5,1.6389588908349382,0.9484764542936288,4
6614,3,-1.040540664394037,0.14889918887601392,0
6065,3,0.18621697682461744,0.3939745075318656,1
6573,3,-1.040540664394037,0.13962920046349941,0
12500,5,0.6089029026883289,0.6581717451523545,3
18940,7,0.4225500583881878,0.6806883365200764,3
6197,3,0.18621697682461744,0.4287369640787949,2
12141,5,0.6089029026883289,0.5994459833795014,2
3207,2,-0.5367304491812894,0.15675375208449138,0
10116,4,-1.5225449585477806,0.1163184641445511,0
11973,5,-0.4211530854582802,0.2083102493074792,1
7629,3,-1.040540664394037,0.3638470451911935,1
15683,6,0.28847231218700775,0.5622222222222222,2
6241,3,-1.040540664394037,0.07300115874855156,0
9750,4,1.6684930551659671,0.9288537549407114,4
9957,4,0.6048137172613846,0.7413890457368718,3
15704,6,-0.74178594562373,0.22666666666666666,1
16362,6,-0.74178594562373,0.305,1
4643,2,-0.5367304491812894,0.4919399666481378,2
19219,7,-1.104051024268873,0.16379859783301465,0
12403,5,1.6389588908349382,0.903601108033241,4
21578,8,-0.8603816997861687,0.22544951590594745,1
3804,2,0.7541493343443002,0.7231795441912173,3
15380,6,0.28847231218700775,0.48333333333333334,2
19159,7,-0.013621679513829614,0.49075844486934356,2
4275,2,0.7541493343443002,0.8365758754863813,4
18688,7,-1.7583086311218992,0.05481198215423837,0
19011,7,-0.449793417415847,0.32249840662842577,1
15138,6,0.28847231218700775,0.42777777777777776,2
14847,6,0.28847231218700775,0.3466666666666667,1
9365,4,1.6684930551659671,0.9011857707509882,4
3282,2,0.7541493343443002,0.594774874930517,2
12355,5,1.6389588908349382,0.8986149584487535,4
15421,6,0.28847231218700775,0.49444444444444446,2
19350,7,-0.013621679513829614,0.5073295092415552,2
12627,5,-0.4211530854582802,0.3379501385041551,1
13434,5,0.6089029026883289,0.8160664819944599,4
2988,2,-0.5367304491812894,0.09894385769872151,0
1697,1,-0.3433868537750332,0.5305664610207516,2
20964,8,-0.16515289962367025,0.4149377593360996,2
12880,5,-2.4812650617514986,0.006094182825484765,0
7635,3,1.4129746180432716,0.9889918887601391,4
496,1,0.306569367329947,0.5961862030286035,2
17932,7,1.73106527209424,0.9439133205863608,4
158,1,0.306569367329947,0.5630959057767807,2
18607,7,0.2044641894371791,0.5691523263224985,2
7119,3,-1.040540664394037,0.25955967555040554,1
9817,4,-0.458865620643198,0.37267080745341613,1
9553,4,0.6048137172613846,0.6612083568605308,3
6546,3,-1.040540664394037,0.13093858632676708,0
6471,3,-1.040540664394037,0.11819235225955968,0
3384,2,0.7541493343443002,0.6186770428015564,3
13554,5,-0.4211530854582802,0.5229916897506925,2
441,1,-0.3433868537750332,0.24845765563656758,1
10019,4,-0.458865620643198,0.4155844155844156,2
4256,2,-0.5367304491812894,0.3991106170094497,1
1619,1,0.306569367329947,0.7156477846326417,3
16353,6,-1.772044203434468,0.10333333333333333,0
15520,6,0.28847231218700775,0.5172222222222222,2
15761,6,0.28847231218700775,0.5805555555555556,2
18569,7,1.2948935341922225,0.8801784576163161,4
9416,4,1.6684930551659671,0.9040090344438171,4
759,1,0.9565255884349272,0.8109927089175547,4
4770,2,2.04502911786989,0.9961089494163424,4
1093,1,-0.3433868537750332,0.3976444195176669,1
6121,3,1.4129746180432716,0.7711471610660486,3
18117,7,0.6406359273391965,0.710006373486297,3
13458,5,1.6389588908349382,0.9883656509695291,4
16229,6,1.3187305699977454,0.9572222222222222,4
4327,2,-1.827610232706879,0.07615341856586992,0
4261,2,0.7541493343443002,0.8332406892718177,4
15825,6,0.28847231218700775,0.5983333333333334,2
6735,3,1.4129746180432716,0.8586326767091541,4
3803,2,-0.5367304491812894,0.29127292940522514,1
13626,5,0.6089029026883289,0.8565096952908587,4
19249,7,-0.23170754846483832,0.3894200127469726,1
21075,8,-0.33896009966429486,0.3457814661134163,1
6432,3,1.4129746180432716,0.8209733487833141,4
19256,7,-0.013621679513829614,0.4996813256851498,2
12241,5,1.6389588908349382,0.8903047091412742,4
10309,4,-0.458865620643198,0.4720496894409938,2
18001,7,-0.8859651553178645,0.17909496494582536,0
7260,3,0.18621697682461744,0.6546929316338355,3
4095,2,0.7541493343443002,0.7937743190661478,3
12955,5,-0.4211530854582802,0.407202216066482,2
12236,5,0.6089029026883289,0.6171745152354571,3
15293,6,-0.74178594562373,0.17888888888888888,0
7192,3,-2.267298305612691,0.015643105446118192,0
1437,1,-0.3433868537750332,0.4733595064498037,2
10033,4,-0.458865620643198,0.41953698475437606,2
21397,8,0.5300759005388281,0.7510373443983402,3
10178,4,0.6048137172613846,0.7775268210050819,3
3297,2,-0.5367304491812894,0.1734296831573096,0
4159,2,-0.5367304491812894,0.3779877709838799,1
9104,4,0.6048137172613846,0.5793337097684924,2
18559,7,0.6406359273391965,0.7202039515615042,3
3129,2,0.7541493343443002,0.5541967759866593,2
9500,4,0.6048137172613846,0.6516092603049125,3
10190,4,-0.458865620643198,0.4500282326369283,2
8980,4,-0.458865620643198,0.19932241671372106,0
16529,6,1.3187305699977454,0.985,4
761,1,-0.3433868537750332,0.32529444756029163,1
3809,2,2.04502911786989,0.9699833240689272,4
12447,5,1.6389588908349382,0.9080332409972299,4
10208,4,1.6684930551659671,0.96386222473179,4
3791,2,0.7541493343443002,0.7204002223457476,3
16628,6,0.28847231218700775,0.7955555555555556,3
10073,4,-0.458865620643198,0.4280067758328628,2
7099,3,0.18621697682461744,0.626882966396292,3
15423,6,0.28847231218700775,0.495,2
15361,6,0.28847231218700775,0.47944444444444445,2
10364,4,-0.458865620643198,0.4850367024280068,2
7393,3,0.18621697682461744,0.6842410196987254,3
15420,6,-0.74178594562373,0.1922222222222222,0
1464,1,0.9565255884349272,0.8833426808749298,4
15179,6,1.3187305699977454,0.8311111111111111,4
16441,6,-0.74178594562373,0.3194444444444444,1
6385,3,0.18621697682461744,0.466396292004635,2
9754,4,0.6048137172613846,0.7001693958215698,3
13398,5,0.6089029026883289,0.8077562326869806,4
10642,4,0.6048137172613846,0.8571428571428571,4
19519,7,0.6406359273391965,0.7558954748247291,3
135,1,-0.9933430748800134,0.09478407178911946,0
18084,7,-0.23170754846483832,0.35372848948374763,1
12725,5,1.6389588908349382,0.9307479224376731,4
802,1,-0.3433868537750332,0.33595064498037014,1
10251,4,0.6048137172613846,0.7905138339920948,3
430,1,-0.3433868537750332,0.24509254066180594,1
13048,5,-0.4211530854582802,0.42548476454293627,2
15561,6,1.3187305699977454,0.8788888888888889,4
4601,2,-0.5367304491812894,0.47915508615897723,2
5981,3,-1.040540664394037,0.02433371958285052,0
15485,6,-0.74178594562373,0.20277777777777778,1
1260,1,-0.3433868537750332,0.4346606842400449,2
4568,2,0.7541493343443002,0.9077265147304058,4
6553,3,0.18621697682461744,0.5098493626882966,2
6239,3,0.18621697682461744,0.4391657010428737,2
13232,5,1.6389588908349382,0.9722991689750693,4
9831,4,0.6048137172613846,0.717673630717109,3
14990,6,1.3187305699977454,0.81,4
13285,5,1.6389588908349382,0.9761772853185595,4
11982,5,-0.4211530854582802,0.20997229916897506,1
5995,3,0.18621697682461744,0.3783314020857474,1
17942,7,0.8587217962902052,0.762906309751434,3
19509,7,-1.104051024268873,0.1701720841300191,0
20796,8,-0.33896009966429486,0.33195020746887965,1
10370,4,-0.458865620643198,0.48560135516657255,2
21558,8,0.18246150045757897,0.5643153526970954,2
3513,2,-0.5367304491812894,0.2273485269594219,1
4231,2,-1.827610232706879,0.06948304613674264,0
14922,6,0.28847231218700775,0.37,1
12374,5,0.6089029026883289,0.6426592797783933,3
1,1,-0.3433868537750332,0.16320807627593942,0
18882,7,-0.449793417415847,0.3186743148502231,1
3937,2,2.04502911786989,0.9744302390216787,4
3518,2,0.7541493343443002,0.6492495831017232,3
12822,5,1.6389588908349382,0.9379501385041551,4
15393,6,0.28847231218700775,0.4872222222222222,2
19320,7,-1.7583086311218992,0.06309751434034416,0
3771,2,0.7541493343443002,0.7153974430239022,3
12954,5,0.6089029026883289,0.7318559556786703,3
15841,6,0.28847231218700775,0.6005555555555555,3
12616,5,-0.4211530854582802,0.33573407202216066,1
4620,2,0.7541493343443002,0.9182879377431906,4
6103,3,0.18621697682461744,0.4044032444959444,2
3883,2,-3.1184900162324687,0.008337965536409116,0
9304,4,1.6684930551659671,0.8961038961038961,4
16040,6,1.3187305699977454,0.9316666666666666,4
4716,2,-1.827610232706879,0.09394107837687604,0
19098,7,0.8587217962902052,0.8075207138304653,4
3679,2,-0.5367304491812894,0.2623679822123402,1
19389,7,-0.013621679513829614,0.5124282982791587,2
18650,7,1.2948935341922225,0.8833652007648184,4
13286,5,0.6089029026883289,0.7889196675900277,3
9739,4,0.6048137172613846,0.6979107848673066,3
15182,6,1.3187305699977454,0.8327777777777777,4
16156,6,-0.74178594562373,0.2761111111111111,1
21102,8,-1.0341888998267934,0.15214384508990317,0
6444,3,1.4129746180432716,0.8221320973348784,4
13240,5,0.6089029026883289,0.7800554016620499,3
217,1,0.9565255884349272,0.7627593942793045,3
6081,3,0.18621697682461744,0.4003476245654693,2
19338,7,-0.449793417415847,0.33397068196303376,1
15009,6,1.3187305699977454,0.8127777777777778,4
15477,6,0.28847231218700775,0.5061111111111111,2
869,1,-1.6432992959849935,0.05888951205832866,0
9737,4,-0.458865620643198,0.35290796160361376,1
44,1,-0.3433868537750332,0.17049915872125632,0
18,1,-0.3433868537750332,0.16657319125070105,0
9450,4,-0.458865620643198,0.29757199322416716,1
12361,5,-0.4211530854582802,0.27977839335180055,1
3078,2,-0.5367304491812894,0.12340188993885493,0
9116,4,0.6048137172613846,0.5821569734613213,2
13387,5,0.6089029026883289,0.8060941828254847,4
18002,7,-0.8859651553178645,0.17973231357552583,0
18162,7,0.6406359273391965,0.7106437221159975,3
6437,3,0.18621697682461744,0.4803012746234067,2
3529,2,0.7541493343443002,0.6536964980544747,3
17910,7,0.6406359273391965,0.7055449330783938,3
6472,3,1.4129746180432716,0.8256083429895713,4
18912,7,0.8587217962902052,0.8017845761631612,4
4077,2,-0.5367304491812894,0.3624235686492496,1
19361,7,-0.013621679513829614,0.5098789037603569,2
12438,5,-0.4211530854582802,0.2997229916897507,1
260,1,-0.9933430748800134,0.09983174425126191,0
19528,7,-0.6678792863668557,0.2766093052899936,1
12989,5,1.6389588908349382,0.9501385041551247,4
15754,6,1.3187305699977454,0.9022222222222223,4
4265,2,0.7541493343443002,0.8343524180100056,4
535,1,-0.3433868537750332,0.2703309029725182,1
13009,5,0.6089029026883289,0.7412742382271468,3
6635,3,0.18621697682461744,0.526071842410197,2
21535,8,-0.33896009966429486,0.3831258644536653,1
15717,6,-0.74178594562373,0.22944444444444445,1
12907,5,0.6089029026883289,0.7240997229916898,3
18239,7,-1.976394500072908,0.0248565965583174,0
19185,7,-0.013621679513829614,0.4933078393881453,2
18986,7,0.2044641894371791,0.5959209687699172,2
7201,3,-1.040540664394037,0.27520278099652373,1
18574,7,-0.8859651553178645,0.19566602931803698,0
9385,4,-0.458865620643198,0.2857142857142857,1
580,1,-0.3433868537750332,0.2843522153673584,1
19348,7,-1.5402227621708906,0.09687699171446781,0
10233,4,-0.458865620643198,0.4579333709768492,2
16133,6,0.28847231218700775,0.6755555555555556,3
17876,7,0.6406359273391965,0.7049075844486934,3
12748,5,0.6089029026883289,0.696398891966759,3
764,1,0.306569367329947,0.6214245653393158,3
12213,5,1.6389588908349382,0.8869806094182825,4
799,1,-0.3433868537750332,0.33538979248457657,1
7034,3,1.4129746180432716,0.8986095017381228,4
8890,4,0.6048137172613846,0.5409373235460192,2
18374,7,-1.7583086311218992,0.049075844486934354,0
12797,5,0.6089029026883289,0.7047091412742382,3
17992,7,-1.976394500072908,0.021032504780114723,0
18260,7,-0.6678792863668557,0.23836838750796685,1
3136,2,0.7541493343443002,0.556976097832129,2
6043,3,-1.040540664394037,0.03650057937427578,0
13119,5,-1.4512090736048893,0.13739612188365652,0
3672,2,-0.5367304491812894,0.2607003891050584,1
15437,6,-0.74178594562373,0.195,0
19495,7,-0.6678792863668557,0.2746972594008923,1
3966,2,-0.5367304491812894,0.3357420789327404,1
8989,4,-0.458865620643198,0.2015810276679842,1
12273,5,1.6389588908349382,0.8941828254847646,4
